issuer,issue_date,listing_date,issue_price,listing_day_close,listing_day_return,status
Sirca Paints India Limited,2018-05-16,2019-07-22,202.0,200.85,-0.0056930693069307215,listed_alive
IndoStar Capital Finance Limited,2018-05-09,2026-04-28,,,,listed_alive
Five Core Electronics Limited,2018-05-09,2018-05-21,140.0,145.5,0.039285714285714285,listed_alive
E2E Networks Limited,2018-05-03,2022-04-12,124.0,136.7,0.10241935483870959,listed_alive
SoftTech Engineers Limited,2018-04-27,2022-02-25,131.0,127.9,-0.02366412213740454,listed_alive
Godha Cabcon and Insulation Limited,2018-04-27,2018-05-11,,33.05,,listed_alive
Aakash Exploration Services Limited,2018-04-17,2020-09-29,53.0,50.55,-0.046226415094339675,listed_alive
Mahickra Chemicals Limited,2018-04-16,2018-04-26,,36.75,,listed_alive
Bombay Super Hybrid Seeds Limited,2018-04-12,2020-10-28,92.0,93.75,0.019021739130434784,listed_alive
Power and Instrumentation (Gujarat) Limited,2018-04-11,2018-04-23,33.0,34.9,0.05757575757575753,listed_alive
Vera Synthetic Limited,2018-03-28,2018-04-12,40.0,42.75,0.06875,listed_alive
AVG Logistics Limited,2018-03-28,2023-05-12,168.0,194.35,0.15684523809523807,listed_alive
MMP Industries Limited,2018-03-28,2020-01-09,105.0,106.0,0.009523809523809525,listed_alive
S S Infrastructure Development Consultants Limited,2018-03-28,2018-04-12,,43.1,,listed_alive
Soni Soya Products Limited,2018-03-28,2018-04-12,25.0,25.5,0.02,listed_alive
Narmada Agrobase Limited,2018-03-28,2022-10-27,22.0,25.75,0.17045454545454544,listed_alive
Lemon Tree Hotels Limited,2018-03-26,2018-04-09,56.0,71.65,0.27946428571428583,listed_alive
Penta Gold Limited,2018-03-23,2018-04-25,37.0,,,listed_alive
ICICI Securities Limited,2018-03-22,2025-11-26,,,,listed_alive
Mishra Dhatu Nigam Limited,2018-03-21,2018-04-04,90.0,90.05,0.000555555555555524,listed_alive
Continental Seeds and Chemicals Limited,2018-03-21,2018-04-04,26.0,25.75,-0.009615384615384616,listed_alive
Kapston Facilities Management Limited,2018-03-21,2020-05-27,91.0,97.25,0.06868131868131869,listed_alive
Sandhar Technologies Limited,2018-03-19,2018-04-02,332.0,322.15,-0.02966867469879525,listed_alive
Mittal Life Style Limited,2018-03-19,2020-04-29,103.0,104.4,0.013592233009708793,listed_alive
Giriraj Civil Developers Limited,2018-03-19,2018-04-02,100.0,100.1,0.0009999999999999432,listed_alive
Karda Constructions Limited,2018-03-16,2018-04-02,180.0,142.8,-0.2066666666666666,listed_alive
Hindustan Aeronautics Limited,2018-03-16,2018-03-28,1215.0,1132.85,-0.06761316872427992,listed_alive
Uravi T and Wedge Lamps Limited,2018-03-16,2023-07-05,265.0,277.4,0.0467924528301886,listed_alive
Bandhan Bank Limited,2018-03-15,2018-03-27,375.0,476.85,0.27160000000000006,listed_alive
Bharat Dynamics Limited,2018-03-13,2018-03-23,428.0,389.8,-0.0892523364485981,listed_alive
Tara Chand Logistic Solutions Limited,2018-03-13,2018-03-23,55.0,49.05,-0.10818181818181824,listed_alive
Marvel Decor Limited,2018-03-12,2018-03-23,57.0,57.85,0.014912280701754412,listed_alive
Macpower CNC Machines Limited,2018-03-12,2020-08-19,50.35,53.1,0.05461767626613704,listed_alive
Edelweiss Retail Finance Limited,2018-03-07,2018-03-26,1000.0,997.93,-0.00207000000000005,listed_alive
Sarveshwar Foods Limited,2018-03-05,2022-12-08,70.0,85.55,0.22214285714285711,listed_alive
Uniinfo Telecom Services Limited,2018-03-05,2022-01-12,43.0,38.9,-0.09534883720930236,listed_alive
H.G.Infra Engineering Limited,2018-02-26,2018-03-09,270.0,267.75,-0.008333333333333333,listed_alive
Hindcon Chemicals Limited,2018-02-26,2021-07-05,39.0,41.75,0.07051282051282051,listed_alive
CKP Leisure Limited,2018-02-21,2018-03-06,30.0,29.9,-0.003333333333333381,listed_alive
Aster DM Healthcare Limited,2018-02-12,2018-02-26,190.0,181.55,-0.044473684210526256,listed_alive
SREI Infrastructure Finance Limited,2018-02-09,2018-03-21,1000.0,995.89,-0.004110000000000014,listed_alive
Arvee Laboratories India Limited,2018-02-09,2018-02-22,61.0,62.5,0.02459016393442623,listed_alive
South West Pinnacle Exploration Limited,2018-02-06,2018-02-19,78.0,88.3,0.13205128205128203,listed_alive
Sintercom India Limited,2018-02-05,2020-10-07,80.0,83.05,0.038124999999999964,listed_alive
Banka BioLoo Limited,2018-02-05,2020-10-29,31.55,34.75,0.10142630744849443,listed_alive
Mohini Health and Hygiene Limited,2018-02-05,2018-02-16,42.0,50.4,0.19999999999999996,listed_alive
Galaxy Surfactants Limited,2018-01-29,2018-02-08,1480.0,1700.45,0.14895270270270272,listed_alive
A and M Jumbo Bags  Limited,2018-01-29,2018-02-12,65.0,66.55,0.0238461538461538,listed_alive
Vasa Retail and Overseas  Limited,2018-01-24,2018-02-06,30.0,36.0,0.2,listed_alive
Shree Ram Proteins Limited,2018-01-23,2020-09-23,35.3,39.45,0.11756373937677071,listed_alive
Solex Energy Limited,2018-01-22,2025-10-08,1694.0,1715.35,0.012603305785123912,listed_alive
Amber Enterprises India Limited,2018-01-17,2018-01-30,859.0,1245.25,0.44965075669383003,listed_alive
Newgen Software Technologies Limited,2018-01-16,2018-01-29,245.0,252.4,0.030204081632653083,listed_alive
Apollo Micro Systems Limited,2018-01-10,2018-01-22,275.0,441.75,0.6063636363636363,listed_alive
S K S Textiles Limited,2018-01-09,2018-01-19,150.0,133.35,-0.11100000000000004,listed_alive
Silly Monks Entertainment Limited,2018-01-05,2020-07-08,25.0,26.9,0.07599999999999994,listed_alive
Brand Concepts Limited,2017-12-29,2022-01-11,46.0,53.25,0.15760869565217392,listed_alive
Moksh Ornaments Limited,2017-12-21,2021-05-21,64.0,61.8,-0.034375000000000044,listed_alive
Ajooni Biotech Limited,2017-12-20,2021-05-07,40.0,43.5,0.0875,listed_alive
Astron Paper & Board Mills Limited,2017-12-15,2017-12-29,50.0,120.75,1.415,listed_alive
SMVD Poly Pack Limited,2017-12-13,2017-12-26,55.0,53.6,-0.025454545454545428,listed_alive
One Point One Solutions Limited,2017-12-13,2019-05-09,39.8,38.55,-0.0314070351758794,listed_alive
Touchwood Entertainment Limited,2017-12-11,2020-01-21,89.0,84.8,-0.04719101123595509,listed_alive
Future Supply Chain Solutions Limited,2017-12-06,2017-12-18,664.0,686.35,0.0336596385542169,listed_alive
Shalby Limited,2017-12-05,2017-12-15,248.0,239.6,-0.03387096774193551,listed_alive
Innovana Thinklabs Limited,2017-11-29,2024-12-17,467.0,467.7,0.0014989293361884126,listed_alive
Ice Make Refrigeration Limited,2017-11-27,2020-10-12,55.0,58.05,0.0554545454545454,listed_alive
Shradha Infraprojects (Nagpur) Limited,2017-11-27,2020-10-22,34.3,38.0,0.10787172011661816,listed_alive
Felix Industries Limited,2017-11-23,2017-12-05,35.0,35.8,0.022857142857142777,listed_alive
Zodiac Energy Limited,2017-11-23,2021-12-14,30.0,32.1,0.07000000000000005,listed_alive
Silver Touch Technologies limited,2017-11-20,2022-05-12,213.0,267.6,0.2563380281690142,listed_alive
Vertoz Advertising Limited,2017-11-14,2020-05-14,72.0,75.4,0.047222222222222304,listed_alive
Pulz Electronics Limited,2017-11-14,2017-11-24,54.0,64.05,0.18611111111111106,listed_alive
ANI Integrated Services Limited,2017-11-08,2017-11-20,100.0,120.0,0.2,listed_alive
HDFC Standard Life Insurance Company Limited,2017-11-07,2017-11-17,290.0,344.6,0.1882758620689656,listed_alive
Khadim India Limited,2017-11-02,2017-11-14,750.0,688.85,-0.0815333333333333,listed_alive
The New India Assurance Company Limited,2017-11-01,2017-11-13,800.0,727.1,-0.09112499999999997,listed_alive
Secur Credentials Limited,2017-11-01,2022-10-17,71.35,72.6,0.017519271198318153,listed_alive
Mahindra Logistics Limited,2017-10-31,2017-11-10,429.0,429.5,0.0011655011655011655,listed_alive
Reliance Nippon Life Asset Management Limited,2017-10-25,2017-11-06,252.0,284.4,0.12857142857142848,listed_alive
General Insurance Corporation Of India,2017-10-11,2017-10-25,912.0,874.3,-0.041337719298245666,listed_alive
Indian Energy Exchange Limited,2017-10-09,2017-10-23,1650.0,1629.15,-0.012636363636363581,listed_alive
D.P. Abhushan Limited,2017-10-09,2017-10-23,28.0,33.6,0.20000000000000004,listed_alive
MAS Financial Services Limited,2017-10-06,2017-10-18,459.0,654.4,0.4257080610021786,listed_alive
Godrej Agrovet Limited,2017-10-04,2017-10-16,460.0,595.65,0.294891304347826,listed_alive
Tirupati  Forge Limited,2017-09-29,2017-10-12,29.0,34.1,0.1758620689655173,listed_alive
Beta  Drugs Limited,2017-09-29,2017-10-12,85.0,101.95,0.1994117647058824,listed_alive
CMM Infraprojects Limited,2017-09-29,2017-10-12,40.0,42.25,0.05625,listed_alive
Milton Industries Limited,2017-09-29,2017-10-16,34.0,34.35,0.010294117647058865,listed_alive
Omfurn India Limited,2017-09-29,2017-10-13,23.0,22.85,-0.006521739130434721,listed_alive
Jash Engineering Limited,2017-09-28,2019-10-30,95.0,115.15,0.2121052631578948,listed_alive
Goldstar Power Limited,2017-09-27,2017-10-10,25.0,26.3,0.052000000000000025,listed_alive
Reliable Data Services Limited,2017-09-27,2024-07-10,48.0,53.65,0.1177083333333333,listed_alive
RKEC Projects Limited,2017-09-25,2020-12-18,36.0,41.95,0.16527777777777786,listed_alive
Airo Lam Limited,2017-09-25,2021-10-13,74.0,83.7,0.13108108108108113,listed_alive
Prataap Snacks Limited,2017-09-22,2017-10-05,938.0,1180.65,0.2586886993603412,listed_alive
Innovative Tyres and Tubes Limited,2017-09-22,2017-10-05,45.0,47.15,0.047777777777777745,listed_alive
Aarvi Encon Limited,2017-09-21,2020-06-24,22.0,24.7,0.1227272727272727,listed_alive
Cadsys (India) Limited,2017-09-21,2017-10-04,70.0,84.0,0.2,listed_alive
Shree Tirupati Balajee FIBC Limited,2017-09-21,2017-10-05,40.0,43.05,0.07624999999999993,listed_alive
D P Wires Limited,2017-09-21,2020-01-17,76.0,88.8,0.16842105263157892,listed_alive
SBI Life Insurance Company Limited,2017-09-20,2017-10-03,700.0,707.55,0.010785714285714221,listed_alive
R M Drip and Sprinklers Systems Limited,2017-09-19,2025-07-30,610.0,663.15,0.08713114754098357,listed_alive
Madhya Pradesh Today Media Limited,2017-09-19,2017-09-29,66.0,79.2,0.20000000000000004,listed_alive
ICICI Lombard General Insurance Company Limited,2017-09-15,2017-09-27,661.0,681.2,0.030559757942511416,listed_alive
Worth Peripherals Limited,2017-09-15,2020-08-04,44.0,47.75,0.08522727272727272,listed_alive
Sri Krishna Metcom Limited,2017-09-14,2017-09-26,55.0,49.0,-0.10909090909090909,listed_alive
Capacit'e Infraprojects Limited,2017-09-13,2017-09-25,250.0,342.55,0.37020000000000003,listed_alive
Matrimony.com Limited,2017-09-11,2017-09-21,985.0,904.65,-0.08157360406091373,listed_alive
Bharat Road Network Limited,2017-09-06,2017-09-18,205.0,208.45,0.016829268292682872,listed_alive
Dixon Technologies (India) Limited,2017-09-06,2017-09-18,1766.0,2891.55,0.6373442808607023,listed_alive
Manav infra projects Limited,2017-09-04,2025-03-12,11.0,1.1,-0.9,listed_alive
Penta Gold Limited,2017-09-04,,35.0,,,listed_alive
Pashupati Cotspin Limited,2017-08-28,2025-07-17,670.0,688.35,0.02738805970149257,listed_alive
Apex Frozen Foods Limited,2017-08-22,2017-09-04,175.0,212.1,0.21199999999999997,listed_alive
Seven Hills Beverages Limited,2017-08-18,,26.0,,,listed_alive
Lexus Granito (India) Limited,2017-08-09,2023-03-13,62.5,73.45,0.17520000000000005,listed_alive
Geekay Wires Limited,2017-08-09,2020-03-06,39.0,37.5,-0.038461538461538464,listed_alive
Servotech Power Systems Limited,2017-08-09,2021-09-02,26.0,25.8,-0.007692307692307665,listed_alive
Vaishali Pharma Limited,2017-08-07,2020-01-15,40.0,46.7,0.16750000000000007,listed_alive
Cochin Shipyard Limited,2017-08-01,2017-08-11,432.0,528.15,0.2225694444444444,listed_alive
Security and Intelligence Services (India) Limited,2017-07-31,2017-08-10,815.0,757.05,-0.07110429447852766,listed_alive
Surevin BPO Services Limited,2017-07-28,2017-08-09,40.0,40.2,0.005000000000000071,listed_alive
Total Transport Systems Limited,2017-07-25,2020-08-28,22.55,26.0,0.1529933481152993,listed_alive
Keerti Knowledge And Skills Limited,2017-07-24,2020-11-13,32.5,29.45,-0.09384615384615387,listed_alive
Shanti Overseas (India) Limited,2017-07-21,2021-09-16,22.0,21.9,-0.00454545454545461,listed_alive
Srei Equipment Finance Limited,2017-07-17,2020-02-27,1000.0,661.8,-0.33820000000000006,listed_alive
Univastu India Limited,2017-07-14,2020-06-22,25.0,33.2,0.3280000000000001,listed_alive
Salasar Techno Engineering Limited,2017-07-12,2017-07-25,108.0,262.5,1.4305555555555556,listed_alive
Shrenik Limited,2017-07-06,2019-08-02,58.5,63.9,0.09230769230769229,listed_alive
Bansal Multiflex Limited,2017-06-30,2017-07-12,31.0,35.7,0.15161290322580653,listed_alive
Transwind Infrastructures Limited,2017-06-30,2017-07-12,27.0,32.4,0.19999999999999996,listed_alive
Ace Integrated Solutions Limited,2017-06-29,2022-11-04,46.0,48.5,0.05434782608695652,listed_alive
AU Small Finance Bank Limited,2017-06-28,2017-07-10,358.0,541.65,0.5129888268156424,listed_alive
Pushpanjali Realms and Infratech Limited,2017-06-27,2017-07-10,55.0,55.45,0.008181818181818233,listed_alive
Accord Synergy Limited,2017-06-22,2017-07-06,60.0,72.0,0.2,listed_alive
GTPL Hathway Limited,2017-06-21,2017-07-04,170.0,171.65,0.00970588235294121,listed_alive
Central Depository Services (India) Limited,2017-06-19,2017-06-30,149.0,261.6,0.7557046979865774,listed_alive
Eris Lifesciences Limited,2017-06-16,2017-06-29,603.0,601.5,-0.0024875621890547263,listed_alive
Tejas Networks Limited,2017-06-14,2017-06-27,257.0,263.5,0.02529182879377432,listed_alive
Globe Textiles (India) Limited,2017-06-12,2020-10-07,46.0,54.9,0.19347826086956518,listed_alive
Shri Ram Switchgears Limited,2017-05-25,2017-06-07,19.0,22.8,0.20000000000000004,listed_alive
Vadivarhe Speciality Chemicals Limited,2017-05-22,2017-06-02,42.0,50.4,0.19999999999999996,listed_alive
Jalan Transolutions (India) Limited,2017-05-18,2017-05-31,46.0,41.95,-0.0880434782608695,listed_alive
India Grid Trust,2017-05-17,2021-05-10,1000.0,127.04,-0.8729600000000001,listed_alive
PSP Projects Limited,2017-05-17,2017-05-29,210.0,199.5,-0.05,listed_alive
Housing and Urban Development Corporation Limited,2017-05-08,2017-05-19,60.0,1060.22,16.670333333333335,listed_alive
IRB InvIT Fund,2017-05-03,2017-05-18,102.0,101.8,-0.001960784313725518,listed_alive
Zota Health Care Limited,2017-04-27,2019-08-19,198.25,204.5,0.031525851197982346,listed_alive
S Chand and Company Limited,2017-04-26,2017-05-09,670.0,676.0,0.008955223880597015,listed_alive
CKP Products Limited,2017-04-26,2017-05-09,50.0,50.15,0.0029999999999999714,listed_alive
InfoBeans Technologies Limited,2017-04-18,2019-07-15,60.0,65.3,0.08833333333333329,listed_alive
Panache Digilife Limited,2017-04-11,2020-01-06,52.0,54.55,0.04903846153846148,listed_alive
Sikko Industries Limited,2017-04-05,2021-10-22,36.0,38.6,0.07222222222222226,listed_alive
M K Proteins Limited,2017-03-31,2023-06-13,712.0,631.7,-0.11278089887640443,listed_alive
Dev Information Technology Limited,2017-03-31,2022-02-15,129.0,133.15,0.03217054263565896,listed_alive
ASL Industries Limited,2017-03-31,2017-04-18,35.0,35.05,0.0014285714285713475,listed_alive
Focus Lighting And Fixtures Limited,2017-03-30,2021-11-24,78.0,85.3,0.09358974358974355,listed_alive
Creative Peripherals and Distribution Limited,2017-03-29,2019-08-05,66.75,67.7,0.014232209737827758,listed_alive
Bohra Industries Limited,2017-03-23,2022-10-27,6.0,68.65,10.441666666666668,listed_alive
Shankara Building Products Limited,2017-03-22,2017-04-05,460.0,632.45,0.3748913043478262,listed_alive
Euro India Fresh Foods Limited,2017-03-21,2021-10-12,130.0,135.15,0.039615384615384656,listed_alive
CL Educate Limited,2017-03-20,2017-03-31,502.0,422.1,-0.15916334661354578,listed_alive
Laxmi Cotspin Limited,2017-03-17,2021-11-12,23.0,26.35,0.14565217391304355,listed_alive
Airan Limited,2017-03-14,2019-05-03,38.0,39.35,0.03552631578947372,listed_alive
Avenue Supermarts Limited,2017-03-08,2017-03-21,299.0,641.6,1.1458193979933111,listed_alive
Music Broadcast Limited,2017-03-06,2023-04-20,100.0,86.45,-0.13549999999999998,listed_alive
Sanginita Chemicals Limited,2017-03-01,2019-07-15,81.3,79.5,-0.02214022140221399,listed_alive
Akash Infra Projects Limited,2017-02-28,2019-10-11,58.0,60.5,0.04310344827586207,listed_alive
Nitiraj Engineers Limited,2017-02-20,2021-04-22,45.45,43.2,-0.0495049504950495,listed_alive
Global Education limited,2017-02-16,2020-12-07,196.0,50.15,-0.7441326530612244,listed_alive
Krishana Phoschem Limited,2017-02-13,2019-08-22,50.5,52.05,0.030693069306930637,listed_alive
Steel City Securities Limited,2017-02-06,2019-06-27,56.2,61.1,0.0871886120996441,listed_alive
Srei Infrastructure Finance Limited,2017-01-30,2018-03-21,1000.0,995.89,-0.004110000000000014,listed_alive
BSE Limited,2017-01-23,2017-02-03,806.0,1069.2,0.3265508684863524,listed_alive
Madhav Copper Limited,2017-01-23,2020-08-19,70.0,77.9,0.11285714285714293,listed_alive
Srei Equipment Finance Limited,2017-01-03,2020-02-27,1000.0,661.8,-0.33820000000000006,listed_alive
Maheshwari Logistics Limited,2016-12-30,2017-01-16,68.0,76.35,0.12279411764705873,listed_alive
Prolife Industries Limited,2016-12-27,2017-01-09,38.0,37.1,-0.023684210526315752,listed_alive
Libas Designs Limited,2016-12-27,2019-07-23,48.95,48.05,-0.018386108273748838,listed_alive
Reliance Home Finance Limited,2016-12-22,2017-09-22,10.0,1058.0,104.8,listed_alive
Laurus Labs Limited,2016-12-06,2016-12-19,428.0,480.4,0.12242990654205602,listed_alive
Sheela Foam Limited,2016-11-29,2016-12-09,730.0,1032.0,0.4136986301369863,listed_alive
Jet Freight Logistics Limited,2016-11-24,2021-12-21,48.0,48.0,0.0,listed_alive
GreenSignal Bio Pharma Limited,2016-11-09,,,,,listed_alive
Agro Phos India limited,2016-10-27,2019-03-08,57.0,58.7,0.029824561403508823,listed_alive
Varun Beverages Limited,2016-10-26,2016-11-08,445.0,459.5,0.03258426966292135,listed_alive
PNB Housing Finance Limited,2016-10-25,2026-07-13,,,,listed_alive
Endurance Technologies Limited,2016-10-05,2016-10-19,472.0,646.9,0.37055084745762706,listed_alive
Pansari Developers Limited,2016-09-30,2021-10-18,55.0,55.0,0.0,listed_alive
Dhanuka Realty Limited,2016-09-30,2016-10-18,40.0,41.25,0.03125,listed_alive
Globe International Carriers Limited,2016-09-30,2026-02-18,45.0,49.2,0.0933333333333334,listed_alive
Art Nirman Limited,2016-09-30,2021-10-18,30.0,31.149999618530273,0.03833332061767578,listed_alive
Sakar Healthcare Limited,2016-09-30,2019-04-11,56.0,60.6,0.08214285714285717,listed_alive
Gretex Industries Limited,2016-09-30,2016-10-14,20.0,24.0,0.2,listed_alive
Aurangabad Distillery Limited,2016-09-30,2016-10-17,35.0,42.0,0.2,listed_alive
Nandani Creation Limited,2016-09-28,2021-09-02,59.0,72.7,0.23220338983050853,listed_alive
Jet Knitwears Limited,2016-09-27,2016-10-07,39.0,46.8,0.19999999999999993,listed_alive
HPL Electric and Power Limited,2016-09-22,2016-10-04,202.0,189.3,-0.06287128712871282,listed_alive
ICICI Prudential Life Insurance Company Limited,2016-09-19,2025-12-02,,,,listed_alive
Indiabulls Housing Finance Limited,2016-09-15,2024-04-09,,965.55,,listed_alive
AVSL Industries Limited,2016-09-15,2016-10-06,36.0,36.0,0.0,listed_alive
GNA Axles Limited,2016-09-14,2016-09-26,207.0,245.05,0.183816425120773,listed_alive
L&T Technology Services Limited,2016-09-12,2016-09-23,860.0,869.0,0.010465116279069767,listed_alive
Crown Lifters Limited,2016-09-09,2022-02-08,30.0,35.1,0.17000000000000004,listed_alive
Husys Consulting Limited,2016-09-09,2015-08-21,50.0,,,listed_alive
Srei Infrastructure Finance Limited,2016-09-07,2018-03-21,1000.0,995.89,-0.004110000000000014,listed_alive
Dewan Housing Finance Corporation Limited,2016-08-29,2018-06-06,1000.0,989.99,-0.010009999999999991,listed_alive
Madhya Bharat Agro Products Limited,2016-08-29,2019-08-22,67.0,77.5,0.15671641791044777,listed_alive
RBL Bank Limited,2016-08-19,2016-08-31,225.0,299.4,0.33066666666666655,listed_alive
Dewan Housing Finance Corporation Limited,2016-08-03,2018-06-06,1000.0,989.99,-0.010009999999999991,listed_alive
S.P. Apparels Limited,2016-08-02,2016-08-12,268.0,288.75,0.07742537313432836,listed_alive
Dilip Buildcon Limited,2016-08-01,2016-08-11,219.0,251.75,0.1495433789954338,listed_alive
Advanced Enzyme Technologies Limited,2016-07-20,2016-08-01,896.0,1178.1,0.3148437499999999,listed_alive
Larsen & Toubro Infotech Limited,2016-07-11,2016-07-21,710.0,697.6,-0.017464788732394335,listed_alive
Edelweiss Housing Finance Limited,2016-07-08,,,,,listed_alive
KKV Agro Powers Limited,2016-06-30,2016-07-15,320.0,342.0,0.06875,listed_alive
Quess Corp Limited,2016-06-29,2016-07-12,317.0,503.1,0.5870662460567824,listed_alive
Mahanagar Gas Limited,2016-06-21,2016-07-01,421.0,520.3,0.2358669833729215,listed_alive
United Polyfab Gujarat Limited,2016-05-25,2021-12-31,17.0,17.35,0.02058823529411773,listed_alive
Parag Milk Foods Limited,2016-05-04,2016-05-19,215.0,247.0,0.14883720930232558,listed_alive
Sagardeep Alloys Limited,2016-05-04,2019-01-25,95.0,94.9,-0.0010526315789473085,listed_alive
Ujjivan Financial Services Limited,2016-04-28,2016-05-10,210.0,231.55,0.10261904761904768,listed_alive
Thyrocare Technologies Limited,2016-04-27,2016-05-09,446.0,618.8,0.3874439461883407,listed_alive
Equitas Holdings Limited,2016-04-05,2016-04-21,110.0,135.2,0.22909090909090898,listed_alive
Infibeam Incorporation Limited,2016-03-21,2016-04-04,432.0,445.75,0.031828703703703706,listed_alive
Bharat Wire Ropes Limited,2016-03-18,2016-04-01,45.0,45.55,0.012222222222222159,listed_alive
HealthCare Global Enterprises Limited,2016-03-16,2016-03-30,218.0,171.0,-0.21559633027522937,listed_alive
Indian Railway Finance Corporation Limited,2016-03-10,2025-12-03,,,,listed_alive
HEC Infra Projects Limited,2016-03-10,2021-12-30,38.0,34.3,-0.09736842105263166,listed_alive
Wealth First Portfolio Managers Limited,2016-03-10,2021-01-20,92.1,87.56626892089844,-0.04922617892618412,listed_alive
National Highways Authority of India,2016-02-24,2016-03-11,1000.0,1023.0,0.023,listed_alive
Hi-Tech Pipes Limited,2016-02-15,2018-05-07,380.0,413.05,0.08697368421052634,listed_alive
Quick Heal Technologies Limited,2016-02-08,2016-02-18,321.0,253.85,-0.209190031152648,listed_alive
TeamLease Services Limited,2016-02-02,2016-02-12,850.0,1022.85,0.20335294117647063,listed_alive
Precision Camshafts Limited,2016-01-27,2016-02-08,186.0,177.45,-0.04596774193548393,listed_alive
Ecom Express Ltd.,2024-08-19,,,,,withdrawn
MEIR Commodities India Ltd.,2025-03-03,,,,,withdrawn
Tea Post Ltd. #,2025-03-30,,,,,withdrawn
Sai Infinium Ltd.,2025-04-03,,,,,withdrawn
Gaudium IVF & Women Health Ltd. #,2025-01-29,,,,,withdrawn
